Date,SPY,IWM,EZU,EWU,SHY,IEI,IEF,TLT,BWX,EEM,GLD
2015-05-14,176.0706329345703,107.05931854248047,29.91501235961914,25.555450439453125,69.0894546508789,99.51909637451172,82.6860122680664,87.80010986328125,23.74535369873047,33.35265350341797,117.18000030517578
2015-05-15,176.2615203857422,106.93822479248047,29.937084197998047,25.478395462036133,69.0894546508789,99.76919555664062,83.27901458740234,89.56053924560547,23.903879165649414,33.609683990478516,117.52999877929688
2015-05-18,176.80911254882812,108.14901733398438,29.71641731262207,25.337133407592773,69.04876708984375,99.4948959350586,82.71720886230469,88.05793762207031,23.648462295532227,33.266963958740234,117.5199966430664
2015-05-19,176.75094604492188,108.0019760131836,29.73113250732422,25.144514083862305,69.00804901123047,99.16411590576172,82.35050964355469,87.27709197998047,23.437082290649414,33.32148742675781,115.88999938964844
2015-05-20,176.6265411376953,108.20088958740234,29.8046817779541,25.298614501953125,69.0324478149414,99.34159851074219,82.52993774414062,87.4244155883789,23.37543296813965,33.29813003540039,116.08000183105469
2015-05-21,177.14097595214844,108.07979583740234,29.892948150634766,25.555450439453125,69.0569076538086,99.5997543334961,83.02146911621094,88.64718627929688,23.40184783935547,33.18129348754883,115.69000244140625
2015-05-22,176.71783447265625,107.61279296875,29.569311141967773,25.298614501953125,69.00804901123047,99.47066497802734,82.83430480957031,88.68402862548828,23.221296310424805,33.290340423583984,115.5999984741211
2015-05-26,174.81781005859375,106.58362579345703,28.789615631103516,24.86198616027832,69.0162124633789,99.62396240234375,83.34918975830078,90.20133209228516,22.987890243530273,32.760677337646484,113.91000366210938
2015-05-27,176.4772186279297,107.88957214355469,29.25301742553711,25.054616928100586,69.0243148803711,99.60780334472656,83.30243682861328,90.40760040283203,22.9967041015625,32.768470764160156,113.88999938964844
2015-05-28,176.27810668945312,107.79443359375,29.25301742553711,25.028934478759766,69.0569076538086,99.72075653076172,83.38043212890625,90.1866226196289,23.0010986328125,32.340065002441406,114.0199966430664
2015-05-29,175.18289184570312,107.14579772949219,28.82640266418457,24.823455810546875,69.0732192993164,99.78533935546875,83.4272232055664,90.38553619384766,23.08037757873535,32.028507232666016,114.0999984741211
2015-06-01,175.53965759277344,107.48307037353516,28.752845764160156,24.566619873046875,69.03003692626953,99.55753326416016,83.05915832519531,89.41402435302734,22.873390197753906,31.903881072998047,114.0
2015-06-02,175.36544799804688,107.69062805175781,29.09855079650879,24.66935157775879,69.02188873291016,99.2909927368164,82.48088073730469,88.16657257080078,23.031930923461914,32.028507232666016,114.45999908447266
2015-06-03,175.83004760742188,108.76304626464844,29.481037139892578,24.682193756103516,68.99747467041016,98.91939544677734,81.7774887084961,86.74927520751953,22.9967041015625,31.864952087402344,113.63999938964844
2015-06-04,174.3448486328125,107.67333984375,29.04706573486328,24.438203811645508,69.00556945800781,99.10517883300781,82.1760482788086,87.878662109375,22.974685668945312,31.38201904296875,112.83999633789062
2015-06-05,174.04623413085938,108.45171356201172,28.532176971435547,24.219884872436523,68.94046020507812,98.7012939453125,81.58214569091797,86.80834197998047,22.684038162231445,31.241823196411133,112.23999786376953
2015-06-08,172.9758758544922,107.95010375976562,28.52482032775879,24.181367874145508,68.98114013671875,98.8628158569336,81.69932556152344,86.71235656738281,22.864587783813477,31.23402976989746,112.56999969482422
2015-06-09,172.9510040283203,107.62145233154297,28.429203033447266,24.052940368652344,68.9486083984375,98.66899871826172,81.43359375,86.02588653564453,22.85137367248535,31.04709815979004,112.81999969482422
2015-06-10,175.0252685546875,108.96194458007812,29.21624183654785,24.656509399414062,68.93231201171875,98.48320770263672,81.12098693847656,85.27295684814453,23.005512237548828,31.498855590820312,113.77999877929688
2015-06-11,175.58950805664062,109.23872375488281,29.297155380249023,24.707883834838867,68.9486083984375,98.81438446044922,81.76187896728516,87.06671905517578,23.027530670166016,31.34307098388672,113.26000213623047
